student_id,date,attendance_status
S1048,2025-08-19,Present
S1048,2025-11-08,Absent
S1048,2025-10-30,Present
S1048,2025-11-06,Present
S1048,2025-10-02,Present
S1048,2025-11-18,Absent
S1048,2025-08-23,Absent
S1048,2025-08-04,Absent
S1048,2025-09-03,Present
S1048,2025-10-12,Absent
S1048,2025-10-22,Absent
S1048,2025-10-14,Present
S1048,2025-08-22,Present
S1048,2025-09-10,Present
S1048,2025-09-05,Present
S1049,2025-11-01,Absent
S1049,2025-10-22,Present
S1049,2025-09-27,Absent
S1049,2025-08-02,Present
S1049,2025-10-03,Present
S1049,2025-11-14,Present
S1049,2025-09-15,Present
S1049,2025-08-09,Present
S1049,2025-11-12,Present
S1049,2025-08-22,Present
S1049,2025-09-19,Present
S1049,2025-08-05,Present
S1049,2025-09-20,Present
S1049,2025-07-29,Present
S1049,2025-10-17,Present
S1049,2025-11-24,Absent
S1049,2025-08-30,Absent
S1049,2025-11-04,Present
S1049,2025-09-03,Present
S1049,2025-10-28,Present
S1050,2025-09-07,Absent
S1050,2025-10-28,Absent
S1050,2025-10-28,Present
S1050,2025-10-30,Present
S1050,2025-09-10,Absent
S1050,2025-08-03,Present
S1050,2025-09-16,Present
S1050,2025-09-12,Absent
S1050,2025-10-03,Present
S1050,2025-11-05,Absent
S1050,2025-08-03,Absent
S1050,2025-09-28,Present
S1050,2025-11-12,Present
S1050,2025-10-28,Absent
S1050,2025-11-18,Absent
S1050,2025-10-24,Present
S1050,2025-08-11,Absent
S1050,2025-08-20,Present
S1050,2025-10-03,Absent
S1050,2025-07-31,Present
S1051,2025-09-25,Present
S1051,2025-10-15,Present
S1051,2025-10-29,Absent
S1051,2025-10-08,Present
S1051,2025-10-23,Absent
S1051,2025-11-10,Absent
S1051,2025-09-04,Present
S1051,2025-09-30,Absent
S1051,2025-11-06,Absent
S1051,2025-08-26,Absent
S1051,2025-11-12,Absent
S1051,2025-10-08,Present
S1051,2025-11-16,Absent
S1051,2025-10-08,Absent
S1051,2025-09-25,Present
S1051,2025-08-23,Absent
S1051,2025-10-04,Present
S1051,2025-10-08,Absent
S1051,2025-08-31,Absent
S1051,2025-09-03,Present
S1052,2025-08-09,Absent
S1052,2025-08-21,Absent
S1052,2025-11-02,Absent
S1052,2025-11-19,Present
S1052,2025-07-29,Present
S1052,2025-08-29,Present
S1052,2025-09-22,Absent
S1052,2025-11-05,Absent
S1052,2025-11-20,Absent
S1052,2025-10-14,Absent
S1052,2025-09-17,Absent
S1052,2025-10-27,Present
S1052,2025-10-11,Present
S1052,2025-11-25,Absent
S1052,2025-09-29,Present
S1052,2025-09-07,Present
S1052,2025-09-01,Present
S1052,2025-08-08,Absent
S1052,2025-08-16,Absent
S1052,2025-08-26,Absent
S1053,2025-09-27,Present
S1053,2025-11-07,Present
S1053,2025-08-07,Present
S1053,2025-09-14,Absent
S1053,2025-10-26,Present
S1053,2025-11-18,Present
S1053,2025-11-06,Absent
S1053,2025-10-05,Absent
S1053,2025-07-31,Present
S1053,2025-10-17,Absent
S1053,2025-10-23,Present
S1053,2025-11-16,Absent
S1053,2025-08-11,Present
S1053,2025-10-01,Absent
S1053,2025-09-13,Present
S1053,2025-10-01,Absent
S1053,2025-11-03,Present
S1053,2025-11-04,Absent
S1053,2025-11-03,Absent
S1053,2025-08-03,Absent
S1054,2025-08-03,Absent
S1054,2025-09-09,Absent
S1054,2025-09-04,Present
S1054,2025-09-12,Present
S1054,2025-09-23,Absent
S1054,2025-09-25,Absent
S1054,2025-08-18,Present
S1054,2025-10-10,Present
S1054,2025-10-13,Present
S1054,2025-08-26,Present
S1054,2025-11-11,Present
S1054,2025-11-16,Present
S1054,2025-11-09,Absent
S1054,2025-11-01,Absent
S1054,2025-09-07,Absent
S1054,2025-10-19,Absent
S1054,2025-07-30,Present
S1054,2025-09-22,Present
S1054,2025-11-02,Absent
S1054,2025-11-01,Present
S1055,2025-11-18,Present
S1055,2025-11-19,Absent
S1055,2025-08-10,Present
S1055,2025-09-03,Present
S1055,2025-10-16,Present
S1055,2025-11-06,Absent
S1055,2025-07-29,Absent
S1055,2025-10-08,Absent
S1055,2025-10-09,Present
S1055,2025-09-12,Present
S1055,2025-08-31,Absent
S1055,2025-09-06,Absent
S1055,2025-09-03,Absent
S1055,2025-09-26,Absent
S1055,2025-11-03,Present
S1055,2025-08-26,Present
S1055,2025-09-23,Absent
S1055,2025-09-10,Present
S1055,2025-08-09,Absent
S1055,2025-09-17,Absent
S1056,2025-08-31,Present
S1056,2025-10-12,Present
S1056,2025-11-01,Present
S1056,2025-09-23,Absent
S1056,2025-10-26,Absent
S1056,2025-10-30,Absent
S1056,2025-09-19,Absent
S1056,2025-08-15,Present
S1056,2025-11-20,Present
S1056,2025-10-21,Present
S1056,2025-11-20,Present
S1056,2025-11-13,Present
S1056,2025-10-14,Absent
S1056,2025-09-20,Absent
S1056,2025-09-17,Present
S1056,2025-09-03,Present
S1056,2025-10-04,Absent
S1056,2025-11-20,Present
S1056,2025-11-06,Present
S1056,2025-09-21,Present
S1057,2025-09-04,Present
S1057,2025-10-06,Present
S1057,2025-09-20,Absent
S1057,2025-08-03,Absent
S1057,2025-09-06,Present
S1057,2025-09-28,Present
S1057,2025-11-25,Present
S1057,2025-08-16,Present
S1057,2025-09-03,Absent
S1057,2025-11-06,Present
S1057,2025-08-30,Absent
S1057,2025-09-02,Absent
S1057,2025-08-30,Absent
S1057,2025-10-15,Present
S1057,2025-08-08,Absent
S1057,2025-11-16,Absent
S1057,2025-09-09,Present
S1057,2025-09-25,Present
S1057,2025-08-19,Absent
S1057,2025-08-31,Present
S1058,2025-08-14,Absent
S1058,2025-09-26,Present
S1058,2025-10-03,Absent
S1058,2025-10-27,Absent
S1058,2025-09-06,Present
S1058,2025-08-29,Present
S1058,2025-09-14,Present
S1058,2025-10-18,Present
S1058,2025-11-07,Absent
S1058,2025-08-24,Present
S1058,2025-08-18,Present
S1058,2025-11-23,Present
S1058,2025-08-17,Present
S1058,2025-11-01,Absent
S1058,2025-11-16,Present
S1058,2025-09-03,Present
S1058,2025-08-27,Absent
S1058,2025-09-05,Present
S1058,2025-10-12,Absent
S1058,2025-09-10,Absent
S1059,2025-08-17,Absent
S1059,2025-09-16,Present
S1059,2025-11-16,Absent
S1059,2025-08-30,Present
S1059,2025-10-12,Absent
S1059,2025-10-31,Present
S1059,2025-08-13,Absent
S1059,2025-08-02,Present
S1059,2025-10-14,Present
S1059,2025-09-02,Present
S1059,2025-08-06,Absent
S1059,2025-08-04,Absent
S1059,2025-10-18,Absent
S1059,2025-09-13,Present
S1059,2025-09-24,Absent
S1059,2025-09-08,Absent
S1059,2025-08-10,Present
S1059,2025-08-02,Absent
S1059,2025-10-30,Absent
S1059,2025-09-04,Present
S1060,2025-11-24,Absent
S1060,2025-08-27,Present
S1060,2025-10-25,Present
S1060,2025-10-21,Absent
S1060,2025-10-15,Present
S1060,2025-10-22,Absent
S1060,2025-11-22,Present
S1060,2025-11-10,Absent
S1060,2025-10-12,Present
S1060,2025-10-18,Present
S1060,2025-10-23,Absent
S1060,2025-09-01,Absent
S1060,2025-09-04,Absent
S1060,2025-10-01,Absent
S1060,2025-09-25,Absent
S1060,2025-09-17,Absent
S1060,2025-10-21,Present
S1060,2025-10-27,Present
S1060,2025-10-21,Present
S1060,2025-08-13,Absent
S1061,2025-09-28,Present
S1061,2025-11-17,Absent
S1061,2025-11-22,Present
S1061,2025-10-19,Absent
S1061,2025-08-10,Absent
S1061,2025-09-27,Absent
S1061,2025-10-23,Absent
S1061,2025-11-22,Present
S1061,2025-08-29,Absent
S1061,2025-08-13,Absent
S1061,2025-10-27,Absent
S1061,2025-09-23,Present
S1061,2025-11-06,Present
S1061,2025-08-30,Absent
S1061,2025-09-27,Absent
S1061,2025-10-11,Present
S1061,2025-09-17,Present
S1061,2025-11-25,Present
S1061,2025-09-15,Absent
S1061,2025-10-01,Present
S1062,2025-09-18,Absent
S1062,2025-11-04,Absent
S1062,2025-09-21,Present
S1062,2025-10-13,Present
S1062,2025-09-15,Present
S1062,2025-09-18,Absent
S1062,2025-10-21,Present
S1062,2025-11-09,Absent
S1062,2025-08-11,Absent
S1062,2025-09-23,Absent
S1062,2025-09-05,Present
S1062,2025-09-25,Present
S1062,2025-08-07,Absent
S1062,2025-10-16,Absent
S1062,2025-11-09,Present
S1062,2025-10-09,Absent
S1062,2025-09-22,Present
S1062,2025-10-09,Absent
S1062,2025-11-20,Absent
S1062,2025-08-02,Present
S1063,2025-09-21,Present
S1063,2025-10-24,Present
S1063,2025-08-08,Present
S1063,2025-08-08,Present
S1063,2025-11-24,Present
S1063,2025-08-27,Present
S1063,2025-10-09,Absent
S1063,2025-09-26,Absent
S1063,2025-08-21,Present
S1063,2025-08-19,Absent
S1063,2025-11-24,Present
S1063,2025-11-15,Present
S1063,2025-08-17,Present
S1063,2025-08-01,Absent
S1063,2025-10-29,Absent
S1063,2025-09-27,Present
S1063,2025-11-12,Absent
S1063,2025-08-25,Absent
S1063,2025-09-17,Absent
S1063,2025-09-10,Absent
S1064,2025-09-19,Absent
S1064,2025-08-24,Absent
S1064,2025-09-01,Present
S1064,2025-09-29,Present
S1064,2025-10-02,Absent
S1064,2025-08-29,Absent
S1064,2025-08-01,Present
S1064,2025-11-11,Absent
S1064,2025-08-05,Present
S1064,2025-08-02,Present
S1064,2025-08-14,Absent
S1064,2025-09-18,Present
S1064,2025-11-15,Absent
S1064,2025-09-08,Absent
S1064,2025-08-14,Absent
S1064,2025-10-23,Absent
S1064,2025-07-31,Absent
S1064,2025-10-09,Absent
S1064,2025-10-24,Absent
S1064,2025-09-28,Present
S1065,2025-10-30,Present
S1065,2025-10-07,Present
S1065,2025-09-19,Present
S1065,2025-10-08,Absent
S1065,2025-10-26,Absent
S1065,2025-09-02,Present
S1065,2025-08-31,Absent
S1065,2025-08-03,Absent
S1065,2025-08-02,Present
S1065,2025-11-13,Absent
S1065,2025-10-26,Present
S1065,2025-10-24,Absent
S1065,2025-10-12,Absent
S1065,2025-09-26,Absent
S1065,2025-09-09,Absent
S1065,2025-10-20,Present
S1065,2025-10-28,Present
S1065,2025-09-22,Absent
S1065,2025-07-30,Absent
S1065,2025-11-19,Absent
S1066,2025-11-07,Present
S1066,2025-07-31,Present
S1066,2025-11-09,Absent
S1066,2025-11-20,Absent
S1066,2025-11-15,Absent
S1066,2025-11-07,Absent
S1066,2025-11-10,Absent
S1066,2025-10-16,Absent
S1066,2025-09-09,Absent
S1066,2025-09-05,Absent
S1066,2025-09-02,Present
S1066,2025-09-07,Absent
S1066,2025-10-05,Absent
S1066,2025-09-03,Absent
S1066,2025-11-10,Present
S1066,2025-11-05,Present
S1066,2025-09-22,Absent
S1066,2025-11-25,Absent
S1066,2025-10-20,Present
S1066,2025-08-02,Present
S1067,2025-11-18,Absent
S1067,2025-09-15,Present
S1067,2025-10-09,Present
S1067,2025-10-17,Present
S1067,2025-10-18,Absent
S1067,2025-10-07,Absent
S1067,2025-09-12,Present
S1067,2025-10-15,Present
S1067,2025-08-22,Absent
S1067,2025-08-25,Present
S1067,2025-10-24,Absent
S1067,2025-09-11,Present
S1067,2025-08-04,Present
S1067,2025-09-23,Present
S1067,2025-08-31,Absent
S1067,2025-11-25,Absent
S1067,2025-09-21,Absent
S1067,2025-08-01,Present
S1067,2025-10-18,Absent
S1067,2025-09-18,Absent
S1068,2025-09-12,Present
S1068,2025-08-09,Present
S1068,2025-10-06,Present
S1068,2025-07-31,Present
S1068,2025-09-08,Present
S1068,2025-08-12,Absent
S1068,2025-10-06,Present
S1068,2025-09-24,Present
S1068,2025-11-12,Absent
S1068,2025-08-26,Present
S1068,2025-11-05,Absent
S1068,2025-09-21,Present
S1068,2025-09-16,Absent
S1068,2025-09-05,Absent
S1068,2025-10-02,Absent
S1068,2025-09-24,Present
S1068,2025-10-19,Absent
S1068,2025-11-01,Absent
S1068,2025-10-06,Absent
S1068,2025-11-23,Absent
S1069,2025-10-21,Absent
S1069,2025-08-27,Absent
S1069,2025-11-12,Absent
S1069,2025-08-05,Absent
S1069,2025-08-03,Present
S1069,2025-11-13,Absent
S1069,2025-11-10,Absent
S1069,2025-10-20,Absent
S1069,2025-08-19,Present
S1069,2025-09-03,Absent
S1069,2025-08-10,Present
S1069,2025-09-27,Present
S1069,2025-08-08,Present
S1069,2025-10-23,Present
S1069,2025-11-15,Absent
S1069,2025-09-28,Present
S1069,2025-09-02,Absent
S1069,2025-08-08,Present
S1069,2025-08-21,Present
S1069,2025-10-07,Absent
S1070,2025-11-02,Present
S1070,2025-10-30,Absent
S1070,2025-09-18,Absent
S1070,2025-08-14,Present
S1070,2025-08-05,Present
S1070,2025-10-20,Present
S1070,2025-08-19,Absent
S1070,2025-11-08,Absent
S1070,2025-08-05,Absent
S1070,2025-11-11,Present
S1070,2025-10-31,Absent
S1070,2025-10-22,Absent
S1070,2025-09-23,Present
S1070,2025-08-07,Present
S1070,2025-10-03,Present
S1070,2025-10-24,Present
S1070,2025-08-31,Absent
S1070,2025-10-21,Present
S1070,2025-08-17,Absent
S1070,2025-11-11,Absent
S1071,2025-08-11,Present
S1071,2025-09-15,Absent
S1071,2025-09-14,Present
S1071,2025-08-07,Absent
S1071,2025-08-14,Absent
S1071,2025-09-04,Absent
S1071,2025-09-19,Present
S1071,2025-10-04,Present
S1071,2025-11-14,Present
S1071,2025-09-23,Present
S1071,2025-10-05,Present
S1071,2025-11-21,Present
S1071,2025-10-07,Absent
S1071,2025-07-30,Absent
S1071,2025-10-27,Absent
S1071,2025-11-07,Absent
S1071,2025-09-03,Absent
S1071,2025-09-08,Present
S1071,2025-09-06,Absent
S1071,2025-10-06,Absent
S1072,2025-09-26,Present
S1072,2025-10-19,Absent
S1072,2025-08-08,Absent
S1072,2025-08-23,Absent
S1072,2025-09-24,Absent
S1072,2025-08-01,Absent
S1072,2025-09-29,Present
S1072,2025-09-12,Present
S1072,2025-08-10,Absent
S1072,2025-08-09,Absent
S1072,2025-09-12,Absent
S1072,2025-08-22,Absent
S1072,2025-08-17,Present
S1072,2025-10-04,Absent
S1072,2025-07-30,Present
S1072,2025-08-29,Present
S1072,2025-10-19,Absent
S1072,2025-09-16,Present
S1072,2025-09-17,Absent
S1072,2025-11-05,Absent
S1073,2025-08-25,Absent
S1073,2025-10-29,Absent
S1073,2025-09-14,Absent
S1073,2025-08-20,Absent
S1073,2025-08-02,Absent
S1073,2025-08-18,Absent
S1073,2025-08-04,Present
S1073,2025-08-19,Present
S1073,2025-08-29,Present
S1073,2025-10-25,Absent
S1073,2025-08-01,Present
S1073,2025-11-17,Absent
S1073,2025-10-18,Present
S1073,2025-08-04,Present
S1073,2025-08-02,Present
S1073,2025-10-11,Absent
S1073,2025-10-22,Absent
S1073,2025-08-14,Present
S1073,2025-10-19,Present
S1073,2025-08-28,Present
S1074,2025-11-07,Absent
S1074,2025-11-09,Present
S1074,2025-08-01,Present
S1074,2025-08-30,Absent
S1074,2025-07-30,Present
S1074,2025-08-23,Absent
S1074,2025-08-24,Present
S1074,2025-08-13,Present
S1074,2025-08-09,Absent
S1074,2025-10-20,Present
S1074,2025-10-11,Absent
S1074,2025-09-15,Present
S1074,2025-11-01,Absent
S1074,2025-08-12,Absent
S1074,2025-11-20,Present
S1074,2025-09-15,Present
S1074,2025-09-11,Present
S1074,2025-08-06,Absent
S1074,2025-09-11,Present
S1074,2025-09-26,Absent
S1075,2025-10-27,Present
S1075,2025-09-03,Present
S1075,2025-10-23,Present
S1075,2025-08-06,Absent
S1075,2025-10-31,Present
S1075,2025-10-03,Present
S1075,2025-11-10,Absent
S1075,2025-10-01,Absent
S1075,2025-10-09,Absent
S1075,2025-08-28,Absent
S1075,2025-10-02,Absent
S1075,2025-10-25,Present
S1075,2025-11-23,Present
S1075,2025-08-21,Absent
S1075,2025-08-26,Absent
S1075,2025-11-21,Present
S1075,2025-07-30,Absent
S1075,2025-08-07,Present
S1075,2025-11-08,Absent
S1075,2025-08-08,Absent
S1076,2025-10-21,Absent
S1076,2025-08-30,Present
S1076,2025-08-12,Absent
S1076,2025-09-23,Present
S1076,2025-10-21,Absent
S1076,2025-10-08,Absent
S1076,2025-07-31,Absent
S1076,2025-11-24,Absent
S1076,2025-10-23,Present
S1076,2025-08-07,Absent
S1076,2025-10-29,Absent
S1076,2025-11-17,Present
S1076,2025-09-19,Absent
S1076,2025-09-17,Absent
S1076,2025-11-04,Absent
S1076,2025-08-04,Absent
S1076,2025-11-15,Present
S1076,2025-10-27,Absent
S1076,2025-11-12,Present
S1076,2025-11-10,Present
S1077,2025-11-20,Present
S1077,2025-08-13,Absent
S1077,2025-11-15,Present
S1077,2025-08-18,Absent
S1077,2025-08-02,Absent
S1077,2025-08-17,Absent
S1077,2025-11-12,Absent
S1077,2025-10-12,Present
S1077,2025-10-13,Present
S1077,2025-08-11,Absent
S1077,2025-08-07,Present
S1077,2025-10-02,Present
S1077,2025-09-26,Present
S1077,2025-09-13,Absent
S1077,2025-08-04,Absent
S1077,2025-09-29,Present
S1077,2025-08-07,Absent
S1077,2025-11-14,Present
S1077,2025-11-18,Present
S1077,2025-09-30,Present
S1078,2025-08-17,Present
S1078,2025-11-06,Absent
S1078,2025-08-30,Absent
S1078,2025-10-13,Present
S1078,2025-09-10,Present
S1078,2025-09-21,Present
S1078,2025-11-09,Present
S1078,2025-08-04,Present
S1078,2025-10-08,Absent
S1078,2025-08-27,Absent
S1078,2025-08-10,Absent
S1078,2025-11-02,Absent
S1078,2025-09-11,Present
S1078,2025-10-11,Absent
S1078,2025-08-18,Present
S1078,2025-11-02,Absent
S1078,2025-08-19,Absent
S1078,2025-09-10,Absent
S1078,2025-10-20,Present
S1078,2025-10-11,Present
S1079,2025-09-29,Absent
S1079,2025-11-12,Present
S1079,2025-11-07,Present
S1079,2025-10-09,Present
S1079,2025-09-28,Present
S1079,2025-11-21,Absent
S1079,2025-10-19,Present
S1079,2025-09-17,Absent
S1079,2025-10-22,Absent
S1079,2025-11-23,Absent
S1079,2025-10-19,Absent
S1079,2025-09-29,Absent
S1079,2025-09-13,Present
S1079,2025-08-21,Present
S1079,2025-08-10,Present
S1079,2025-09-05,Present
S1079,2025-09-09,Present
S1079,2025-09-21,Present
S1079,2025-10-22,Absent
S1079,2025-11-18,Absent
S1080,2025-07-31,Present
S1080,2025-08-09,Absent
S1080,2025-10-16,Present
S1080,2025-10-01,Absent
S1080,2025-09-23,Present
S1080,2025-09-17,Absent
S1080,2025-11-10,Present
S1080,2025-11-18,Present
S1080,2025-10-23,Absent
S1080,2025-08-11,Present
S1080,2025-08-14,Present
S1080,2025-08-18,Absent
S1080,2025-09-04,Absent
S1080,2025-11-04,Absent
S1080,2025-08-14,Present
S1080,2025-09-28,Present
S1080,2025-11-03,Present
S1080,2025-09-15,Absent
S1080,2025-08-13,Present
S1080,2025-11-07,Present
S1081,2025-10-07,Absent
S1081,2025-09-08,Absent
S1081,2025-10-08,Absent
S1081,2025-09-22,Present
S1081,2025-09-14,Absent
S1081,2025-09-08,Absent
S1081,2025-10-12,Absent
S1081,2025-08-25,Absent
S1081,2025-08-20,Absent
S1081,2025-11-12,Absent
S1081,2025-08-16,Absent
S1081,2025-08-19,Present
S1081,2025-09-20,Absent
S1081,2025-11-06,Absent
S1081,2025-11-11,Present
S1081,2025-08-20,Absent
S1081,2025-08-26,Absent
S1081,2025-10-04,Absent
S1081,2025-08-16,Absent
S1081,2025-11-19,Absent
S1082,2025-08-21,Present
S1082,2025-09-22,Absent
S1082,2025-09-06,Absent
S1082,2025-10-20,Absent
S1082,2025-11-15,Absent
S1082,2025-08-28,Absent
S1082,2025-11-17,Absent
S1082,2025-11-10,Absent
S1082,2025-10-15,Present
S1082,2025-10-30,Present
S1082,2025-10-09,Absent
S1082,2025-11-12,Absent
S1082,2025-11-17,Absent
S1082,2025-10-15,Present
S1082,2025-08-01,Present
S1082,2025-08-23,Present
S1082,2025-10-26,Present
S1082,2025-11-01,Present
S1082,2025-08-07,Absent
S1082,2025-10-30,Present
S1083,2025-10-31,Absent
S1083,2025-11-04,Present
S1083,2025-10-25,Present
S1083,2025-08-11,Absent
S1083,2025-10-14,Present
S1083,2025-10-17,Present
S1083,2025-10-20,Present
S1083,2025-11-20,Present
S1083,2025-09-09,Absent
S1083,2025-11-22,Absent
S1083,2025-09-11,Absent
S1083,2025-10-23,Present
S1083,2025-08-02,Present
S1083,2025-10-25,Present
S1083,2025-09-27,Present
S1083,2025-10-28,Present
S1083,2025-11-21,Absent
S1083,2025-11-12,Absent
S1083,2025-11-08,Present
S1083,2025-09-18,Absent
S1084,2025-08-06,Present
S1084,2025-08-13,Absent
S1084,2025-09-09,Present
S1084,2025-07-29,Absent
S1084,2025-09-14,Present
S1084,2025-10-05,Absent
S1084,2025-11-16,Present
S1084,2025-09-19,Absent
S1084,2025-09-03,Absent
S1084,2025-09-14,Present
S1084,2025-08-18,Present
S1084,2025-10-09,Absent
S1084,2025-11-03,Present
S1084,2025-08-30,Present
S1084,2025-10-10,Present
S1084,2025-09-27,Absent
S1084,2025-09-19,Absent
S1084,2025-10-27,Absent
S1084,2025-09-24,Absent
S1084,2025-08-22,Present
S1085,2025-09-16,Present
S1085,2025-08-29,Absent
S1085,2025-09-29,Absent
S1085,2025-08-30,Present
S1085,2025-08-11,Absent
S1085,2025-11-17,Absent
S1085,2025-09-08,Absent
S1085,2025-09-27,Absent
S1085,2025-08-28,Absent
S1085,2025-09-01,Absent
S1085,2025-08-27,Present
S1085,2025-10-23,Absent
S1085,2025-09-26,Absent
S1085,2025-07-31,Absent
S1085,2025-11-15,Absent
S1085,2025-08-06,Absent
S1085,2025-10-30,Present
S1085,2025-08-07,Absent
S1085,2025-09-25,Absent
S1085,2025-10-13,Present
S1086,2025-10-24,Absent
S1086,2025-08-18,Absent
S1086,2025-10-13,Absent
S1086,2025-10-13,Absent
S1086,2025-08-01,Absent
S1086,2025-10-09,Present
S1086,2025-11-23,Present
S1086,2025-10-12,Absent
S1086,2025-08-11,Absent
S1086,2025-09-08,Present
S1086,2025-09-01,Absent
S1086,2025-10-23,Present
S1086,2025-10-21,Present
S1086,2025-09-08,Absent
S1086,2025-10-21,Absent
S1086,2025-08-13,Absent
S1086,2025-09-12,Absent
S1086,2025-08-15,Absent
S1086,2025-08-16,Absent
S1086,2025-10-26,Absent
S1087,2025-10-08,Present
S1087,2025-10-06,Present
S1087,2025-08-10,Absent
S1087,2025-09-20,Absent
S1087,2025-11-25,Absent
S1087,2025-09-16,Present
S1087,2025-08-04,Present
S1087,2025-08-27,Present
S1087,2025-08-20,Absent
S1087,2025-08-25,Absent
S1087,2025-11-16,Absent
S1087,2025-10-14,Absent
S1087,2025-08-20,Present
S1087,2025-08-16,Absent
S1087,2025-08-18,Present
S1087,2025-08-22,Absent
S1087,2025-10-16,Present
S1087,2025-08-15,Present
S1087,2025-09-14,Absent
S1087,2025-09-01,Absent
S1088,2025-09-29,Present
S1088,2025-11-19,Present
S1088,2025-08-07,Absent
S1088,2025-08-08,Absent
S1088,2025-09-20,Present
S1088,2025-08-28,Present
S1088,2025-10-20,Absent
S1088,2025-09-17,Present
S1088,2025-10-16,Present
S1088,2025-11-12,Present
S1088,2025-11-23,Absent
S1088,2025-11-14,Absent
S1088,2025-10-07,Present
S1088,2025-11-23,Absent
S1088,2025-08-29,Absent
S1088,2025-08-13,Absent
S1088,2025-11-22,Present
S1088,2025-08-23,Present
S1088,2025-08-09,Absent
S1088,2025-10-28,Present
S1089,2025-10-12,Present
S1089,2025-08-27,Absent
S1089,2025-11-05,Present
S1089,2025-08-15,Absent
S1089,2025-08-20,Present
S1089,2025-08-29,Present
S1089,2025-07-30,Absent
S1089,2025-11-05,Present
S1089,2025-08-25,Present
S1089,2025-10-20,Present
S1089,2025-10-12,Absent
S1089,2025-10-26,Absent
S1089,2025-11-10,Present
S1089,2025-10-06,Absent
S1089,2025-11-07,Absent
S1089,2025-10-09,Absent
S1089,2025-10-07,Present
S1089,2025-09-01,Absent
S1089,2025-09-07,Absent
S1089,2025-10-15,Absent
S1090,2025-08-14,Present
S1090,2025-09-16,Absent
S1090,2025-10-05,Present
S1090,2025-10-05,Absent
S1090,2025-08-30,Absent
S1090,2025-09-02,Present
S1090,2025-11-01,Absent
S1090,2025-08-05,Present
S1090,2025-08-17,Absent
S1090,2025-10-01,Present
S1090,2025-10-08,Present
S1090,2025-09-20,Absent
S1090,2025-08-12,Present
S1090,2025-10-04,Absent
S1090,2025-09-02,Present
S1090,2025-08-21,Absent
S1090,2025-10-14,Present
S1090,2025-10-05,Absent
S1090,2025-11-24,Absent
S1090,2025-11-25,Absent
S1091,2025-09-26,Absent
S1091,2025-11-06,Absent
S1091,2025-10-28,Absent
S1091,2025-11-08,Present
S1091,2025-07-31,Absent
S1091,2025-09-28,Present
S1091,2025-08-11,Present
S1091,2025-10-29,Absent
S1091,2025-08-13,Absent
S1091,2025-11-12,Present
S1091,2025-08-22,Present
S1091,2025-11-10,Present
S1091,2025-08-08,Present
S1091,2025-09-17,Absent
S1091,2025-08-21,Present
S1091,2025-10-21,Absent
